,MM_smallgroup,Premium_smallgroup,Costs_smallgroup,Transfers_smallgroup,Premium_smallgroup_pmm,Costs_smallgroup_pmm,Transfers_smallgroup_pmm
688,61048.0,22707453.72,14784473.24,-431970.58,371.9606493251212,242.1778475953348,-7.0759169833573585
689,80407.0,33624638.27,30093782.79,-408112.82,418.180485156765,374.26819543074606,-5.0755881950576445
690,31163.0,15490701.65,11874847.9,-346329.03,497.086341173828,381.05599268363125,-11.11346885729872
691,192177.0,80550191.64,56847911.68,-307479.88,419.1458480463323,295.8101733297949,-1.5999827242594067
692,18361.0,7276945.0,6300595.0,-255930.58,396.32618049125864,343.1509721692718,-13.938814879363868
693,2295.0,428888.22,1084115.11,-164416.24,186.87939869281044,472.381311546841,-71.64106318082789
694,26621.0,11920000.0,7828000.0,-49142.54,447.76680064610645,294.0535667330303,-1.846006536193231
695,2640.0,1440113.0,1767911.0,-15301.61,545.4973484848484,669.6632575757576,-5.796064393939394
696,108312.0,39863683.0,28845072.63,-3546.19,368.04493500258513,266.31465239308665,-0.032740508900214196
697,112734.0,48107618.76,41118897.62,109919.09,426.73566767789663,364.74264747103797,0.9750305143080171
698,7927.0,4768706.322,3637483.45,198402.12,601.5776866405954,458.87264412766496,25.028651444430427
699,18343.0,8460390.0,7325997.578,405777.06,461.23262279888786,399.38928081557,22.121630049610204
700,196188.0,84068226.18,62963148.69,779525.6,428.5085029665423,320.9327211144412,3.9733602462943707
701,153286.0,69533775.0,61367753.93,839649.69,453.6211721879363,400.3480678600786,5.47766717117023
702,85271.0,39380895.0,32793194.0,1378517.48,461.832217283719,384.57616305660775,16.166310703521713
703,286577.0,127100333.4,97002558.15,2150353.12,443.51198246893506,338.4868923535385,7.5035788636212954
704,141045.0,82285827.0,72556347.0,3586360.55,583.4012336488355,514.4198447304052,25.427066184551027
705,1060819.0,452412154.8,349369867.5,12017109.32,426.4744077924698,329.3397530587216,11.328142991405697
706,,,,,,,
707,,,,,,,
708,,,,,,,
709,,,,,,,
710,409542.0,196849596.0,151830889.0,-1377750.65,480.6578958934615,370.73337777321984,-3.364125413266527
711,7600.0,3654943.05,2606654.39,-532150.18,480.9135592105263,342.9808407894737,-70.01976052631579
712,669.0,281594.08,340018.45,-12154.26,420.91790732436476,508.2488041853513,-18.16780269058296
713,5221.0,2640837.45,1985293.96,96737.21,505.8106588776097,380.2516682627849,18.52848304922429
714,15249.0,7046003.0,7667015.0,105296.48,462.0632828382189,502.7880516755197,6.90514000918093
715,4651.0,2160395.0,2296418.0,328797.79,464.50118254138897,493.7471511502903,70.69399913996989
716,4798.0,2363345.38,2154569.37,474905.74,492.5688578574406,449.0557253022093,98.97993747394747
717,59083.0,30235458.14,26789267.8,916317.9,511.74547907181426,453.41752788450145,15.508994126906217
718,,,,,,,
719,190610.0,92571909.0,75496652.0,-1220295.56,485.6613451550286,396.07917737789205,-6.402054246891559
720,1974.0,989185.31,548656.47,-137795.84,501.1070466058764,277.94147416413375,-69.80539007092199
721,27085.0,12929107.96,13441374.18,1358091.43,477.35307218017357,496.26635333210265,50.141828687465384
722,,,,,,,
